Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases,Gender_encoded,Item Purchased_encoded,Category_encoded,Location_encoded,Size_encoded,Color_encoded,Season_encoded,Subscription Status_encoded,Payment Method_encoded,Shipping Type_encoded,Discount Applied_encoded,Promo Code Used_encoded,Preferred Payment Method_encoded,Frequency of Purchases_encoded,Is_High_Value,Is_Frequent_Buyer,Has_Subscription,Used_Discount,Used_Promo,Customer_Engagement_Score,Age_Group,Age_Group_encoded,Spending_Per_Purchase,Cluster
1654,-0.8594483448512852,Male,Belt,Accessories,1.4033925413933386,Colorado,L,Silver,Winter,-1.0472228322317403,No,Venmo,2-Day Shipping,Yes,Yes,0.2525713134522177,Debit Card,Bi-Weekly,1,1,0,5,0,19,3,0,5,0,1,1,3,1,1,1,0,1,1,2,,1,1.1204092943222865,1
1655,-0.07026745252801421,Male,Belt,Accessories,-1.4679434662715363,Indiana,L,Gray,Spring,-1.6057798680227393,No,Venmo,Store Pickup,Yes,Yes,-0.7858306710129407,Credit Card,Quarterly,1,1,0,13,0,7,1,0,5,5,1,1,2,5,0,0,0,1,1,2,,1,-3.089088900884732,1
1656,-0.4648578986896497,Male,Sweater,Clothing,0.8966861870995372,Arizona,L,Gold,Spring,-0.7679443143362402,No,Venmo,Next Day Air,Yes,Yes,-1.4780986606563795,PayPal,Monthly,1,23,1,2,0,6,1,0,5,3,1,1,4,4,1,0,0,1,1,2,,1,-1.8755254111535906,1
1657,-1.517099088454011,Male,Blouse,Clothing,-0.7501094643553174,Indiana,L,Brown,Spring,-1.6057798680227393,No,Credit Card,2-Day Shipping,Yes,Yes,1.0832929010243446,PayPal,Every 3 Months,1,2,1,13,0,3,1,0,2,0,1,1,4,2,0,1,0,1,1,2,,1,-0.36005953074888913,1
1658,1.6396244808390725,Male,Skirt,Clothing,-1.003462641502218,Indiana,L,Turquoise,Spring,-0.7679443143362402,No,Cash,Store Pickup,Yes,Yes,-1.4780986606563795,Debit Card,Bi-Weekly,1,19,1,13,0,21,1,0,1,5,1,1,3,1,0,0,0,1,1,2,Young Adult,0,2.09886101777522,1
1659,-0.7936832704910126,Male,Jewelry,Accessories,0.2633032442322854,Alaska,S,Pink,Spring,0.4888090161935072,No,Debit Card,Store Pickup,Yes,Yes,1.498653694810408,Cash,Weekly,1,12,0,1,2,16,1,0,3,5,1,1,1,6,1,1,0,1,1,2,,1,0.10537804609704596,1
1660,0.5873832910747114,Male,Gloves,Accessories,-0.9612371119777346,Utah,M,Black,Fall,0.209530498298008,No,Bank Transfer,Next Day Air,Yes,Yes,1.2909732979173765,Venmo,Annually,1,6,0,43,1,1,0,0,0,3,1,1,5,0,0,1,0,1,1,2,Young Adult,0,-0.4195758688464651,0
1661,0.9819737372363471,Male,T-shirt,Clothing,-0.6234328757818671,Louisiana,L,Yellow,Winter,0.4888090161935072,No,Venmo,Standard,Yes,Yes,0.806385705166969,Venmo,Monthly,1,24,1,17,0,24,3,0,5,4,1,1,5,4,0,1,0,1,1,2,Young Adult,0,-0.34512721950722125,1
1662,1.3107991090377098,Male,Gloves,Accessories,1.1078138347219546,Iowa,S,Beige,Summer,-1.4661406090749896,No,Credit Card,2-Day Shipping,Yes,Yes,-0.3012430782625334,Debit Card,Quarterly,1,6,0,14,2,0,2,0,2,0,1,1,3,5,1,0,0,1,1,2,Young Adult,0,1.5854065988603927,1
1663,1.2450340346774371,Male,Sunglasses,Accessories,-1.5101689957960194,New Mexico,M,Olive,Winter,1.1870053109322565,No,Debit Card,Free Shipping,Yes,Yes,1.429426895846064,Debit Card,Fortnightly,1,22,0,30,1,13,3,0,3,2,1,1,3,3,0,1,0,1,1,2,Young Adult,0,-0.6216153276223991,0
1664,-0.07026745252801421,Male,Shirt,Clothing,-1.5946200548449863,Maine,XL,Gold,Summer,-0.3490265374929911,No,Cash,Standard,Yes,Yes,-1.6857790575494114,Cash,Bi-Weekly,1,16,1,18,3,6,2,0,1,4,1,1,1,1,0,0,0,1,1,2,,1,2.325267937669694,1
1665,-1.6486292371745561,Male,Handbag,Accessories,-0.2856286395859995,Minnesota,M,Purple,Spring,1.745562346723256,No,PayPal,Next Day Air,Yes,Yes,0.6679321072382811,PayPal,Weekly,1,7,0,22,1,17,1,0,4,3,1,1,4,6,0,1,0,1,1,2,,1,-0.17124716188774375,1
1666,-0.267562675608832,Male,Jacket,Outerwear,-0.7923349938798009,New Mexico,L,Pink,Fall,-0.488665796440741,No,Cash,Next Day Air,Yes,Yes,1.6371072927390955,Venmo,Monthly,1,10,3,30,0,16,0,0,1,3,1,1,5,4,0,1,0,1,1,2,,1,-0.3004561081232394,0
1667,0.45585314235416624,Male,Skirt,Clothing,0.1788521851833184,Arkansas,M,Blue,Summer,-0.9075835732839902,No,Cash,Store Pickup,Yes,Yes,1.498653694810408,PayPal,Annually,1,19,1,3,1,2,2,0,1,5,1,1,4,0,1,1,0,1,1,2,Young Adult,0,0.07157942117180399,1
1668,0.45585314235416624,Male,Handbag,Accessories,-0.8345605234042843,Oklahoma,L,Brown,Winter,-0.488665796440741,No,Bank Transfer,2-Day Shipping,Yes,Yes,-0.09356268136950167,Bank Transfer,Every 3 Months,1,7,0,35,0,3,3,0,0,0,1,1,0,2,0,0,0,1,1,2,Young Adult,0,-0.9207040644191372,0
1669,1.442329257758255,Male,Blouse,Clothing,-1.130139230075668,Utah,L,Charcoal,Summer,0.349169757245758,No,Credit Card,Standard,Yes,Yes,0.1833445144878738,Debit Card,Fortnightly,1,2,1,43,0,4,2,0,2,4,1,1,3,3,0,1,0,1,1,2,Young Adult,0,-0.9550382126584397,0
1670,-0.1360325268882868,Male,T-shirt,Clothing,-0.03227546243909867,Wisconsin,L,Maroon,Winter,-1.4661406090749896,No,PayPal,Store Pickup,Yes,Yes,-0.2320162792981895,Bank Transfer,Quarterly,1,24,1,48,0,12,3,0,4,5,1,1,0,5,0,0,0,1,1,2,,1,-0.042026232547747525,0
1671,-1.451334014093738,Male,Pants,Clothing,0.5588819509036695,Utah,L,Cyan,Fall,-0.20938727854524108,No,Venmo,Free Shipping,Yes,Yes,-0.37046987722687724,Cash,Weekly,1,13,1,43,0,5,0,0,5,2,1,1,1,6,1,0,0,1,1,2,,1,0.8877763441116318,0
1672,-0.8594483448512852,Male,Hoodie,Clothing,-1.5946200548449863,Utah,M,Olive,Winter,0.349169757245758,No,PayPal,Free Shipping,Yes,Yes,-0.02433588240515777,Bank Transfer,Weekly,1,9,1,43,1,13,3,0,4,2,1,1,0,6,0,0,0,1,1,2,,1,-1.6343944868813696,0
1673,-1.7143943115348286,Male,Boots,Footwear,0.5588819509036695,South Carolina,L,Gold,Fall,0.06989123935025808,No,Debit Card,Free Shipping,Yes,Yes,-0.7166038720485969,Venmo,Quarterly,1,3,2,39,0,6,0,0,3,2,1,1,5,5,1,0,0,1,1,2,,1,1.9720874626752376,0
1674,-1.517099088454011,Male,Blouse,Clothing,0.09440112613435153,Hawaii,M,Violet,Fall,-0.488665796440741,No,Debit Card,Next Day Air,Yes,Yes,1.6371072927390955,Venmo,Bi-Weekly,1,2,1,10,1,22,0,0,3,3,1,1,5,1,1,1,0,1,1,2,,1,0.03579722614785973,1
1675,-0.5963880474101949,Male,Coat,Outerwear,-0.15895205101254908,Alaska,M,Peach,Winter,-0.7679443143362402,No,PayPal,Free Shipping,Yes,Yes,-1.0627378668703162,Debit Card,Fortnightly,1,4,3,1,1,15,3,0,4,2,1,1,3,3,0,0,0,1,1,2,,1,2.533590301071514,1
1676,-0.5963880474101949,Male,Pants,Clothing,1.2767159528198881,Colorado,M,Beige,Spring,1.326644569880007,No,Venmo,Next Day Air,Yes,Yes,-0.3012430782625334,Credit Card,Annually,1,13,1,5,1,0,1,0,5,3,1,1,2,0,1,0,0,1,1,2,,1,1.8271245881118718,1
1677,-1.1225086422923753,Male,Sunglasses,Accessories,-0.6656584053063506,West Virginia,M,Cyan,Winter,-0.9075835732839902,No,PayPal,Next Day Air,Yes,Yes,0.5987053082739372,Bank Transfer,Weekly,1,22,0,47,1,5,3,0,4,3,1,1,0,6,0,1,0,1,1,2,,1,-0.4163734253344271,0
1678,1.3765641833979823,Male,Jeans,Clothing,-1.0456881710267014,Oregon,L,Silver,Summer,-0.628305055388491,No,PayPal,Next Day Air,No,No,1.0832929010243446,Debit Card,Weekly,1,11,1,36,0,19,2,0,4,3,0,0,3,6,0,1,0,0,0,0,Young Adult,0,-0.5019400634987724,0
1679,-0.20179760124855942,Male,Pants,Clothing,0.4744308918547026,Ohio,S,Magenta,Summer,1.4662838288277562,No,PayPal,2-Day Shipping,No,No,0.32179811241656164,Venmo,Fortnightly,1,13,1,34,2,11,2,0,4,0,0,0,5,3,1,1,0,0,0,0,,1,0.35892840774854035,0
1680,1.0477388115966195,Male,Dress,Clothing,-0.3278541691104829,Massachusetts,S,Black,Fall,1.0473660519845072,No,PayPal,Next Day Air,No,No,-0.09356268136950167,Debit Card,Bi-Weekly,1,5,1,20,2,1,0,0,4,3,0,0,3,1,0,0,0,0,0,0,Young Adult,0,-0.36169535650388407,1
1681,1.113503885956892,Male,Shoes,Footwear,-0.9612371119777346,Louisiana,M,Olive,Summer,-0.488665796440741,No,Credit Card,Store Pickup,No,No,-1.339645062727692,Credit Card,Annually,1,17,2,17,1,13,2,0,2,5,0,0,2,0,0,0,0,0,0,0,Young Adult,0,2.8301224350444922,1
1682,-1.3198038653731932,Male,Sneakers,Footwear,1.4878436004423055,Virginia,L,Green,Winter,-0.06974801959749115,No,Cash,2-Day Shipping,No,No,-0.7858306710129407,Credit Card,Bi-Weekly,1,20,2,45,0,8,3,0,1,0,0,0,2,1,1,0,0,0,0,0,,1,3.019915543557774,0
1683,1.3765641833979823,Male,Socks,Clothing,1.5722946594912726,New York,M,Yellow,Fall,1.6059230877755069,No,Venmo,2-Day Shipping,No,No,0.806385705166969,Credit Card,Bi-Weekly,1,21,1,31,1,24,0,0,5,0,0,0,2,1,1,1,0,0,0,0,Young Adult,0,0.8704091573543211,0
1684,-1.3855689397334658,Male,Coat,Outerwear,-0.11672652148806557,Arkansas,S,Lavender,Spring,-0.3490265374929911,No,Debit Card,Next Day Air,No,No,0.806385705166969,Venmo,Quarterly,1,4,3,3,2,10,1,0,3,3,0,0,5,5,0,1,0,0,0,0,,1,-0.06461882484686526,1
1685,-0.9252134192115578,Male,Shirt,Clothing,1.4033925413933386,New Mexico,M,Indigo,Spring,1.1870053109322565,No,Cash,Standard,No,No,0.1833445144878738,PayPal,Weekly,1,16,1,30,1,9,1,0,1,4,0,0,4,6,1,1,0,0,0,0,,1,1.1859543220181292,0
1686,-0.72791819613074,Male,Blouse,Clothing,-0.4967562872084167,Minnesota,M,Pink,Winter,1.1870053109322565,No,Venmo,Standard,No,No,1.2217464989530324,PayPal,Bi-Weekly,1,2,1,22,1,16,3,0,5,4,0,0,4,1,0,1,0,0,0,0,,1,-0.22358819399175664,1
1687,-1.451334014093738,Male,Gloves,Accessories,0.6433330099526364,Illinois,L,Red,Fall,0.6284482751412579,No,Credit Card,Store Pickup,No,No,-0.02433588240515777,Cash,Annually,1,6,0,12,0,18,0,0,2,5,0,0,1,0,1,0,0,0,0,0,,1,0.6593795942178835,1
1688,1.5080943321185274,Male,Skirt,Clothing,0.4322053623302191,Georgia,S,Magenta,Winter,-0.06974801959749115,No,Venmo,Free Shipping,No,No,-1.4780986606563795,PayPal,Annually,1,19,1,9,2,11,3,0,5,2,0,0,4,0,1,0,0,0,0,0,Young Adult,0,-0.9040087285265479,1
1689,-1.056743567932103,Male,Handbag,Accessories,-1.4257179367470525,Mississippi,S,Peach,Winter,-1.0472228322317403,No,Credit Card,Next Day Air,No,No,-0.8550574699772846,Venmo,Fortnightly,1,7,0,23,2,15,3,0,2,3,0,0,5,3,0,0,0,0,0,0,,1,-3.089088900884732,1
1690,-0.7936832704910126,Male,Shirt,Clothing,0.5588819509036695,North Carolina,L,Turquoise,Winter,1.1870053109322565,No,Credit Card,Store Pickup,No,No,0.4602517103452494,Bank Transfer,Monthly,1,16,1,32,0,21,3,0,2,5,0,0,0,4,1,1,0,0,0,0,,1,0.38272987248995055,0
1691,-0.267562675608832,Male,Coat,Outerwear,-1.2568158186491187,Nevada,M,Black,Summer,-0.7679443143362402,No,Cash,Free Shipping,No,No,-1.6857790575494114,Cash,Annually,1,4,3,27,1,1,2,0,1,2,0,0,1,0,0,0,0,0,0,0,,1,1.8326832889010516,0
1692,1.3107991090377098,Male,Shoes,Footwear,0.052175596609868126,Connecticut,L,Blue,Summer,-0.3490265374929911,No,Credit Card,Next Day Air,No,No,-1.4780986606563795,Cash,Annually,1,17,2,6,0,2,2,0,2,3,0,0,1,0,1,0,0,0,0,0,Young Adult,0,-0.10913144274078593,1
1693,0.7846785141555291,Male,Handbag,Accessories,0.6433330099526364,Utah,M,Beige,Winter,-1.6057798680227393,No,Debit Card,Standard,No,No,0.5294785093095933,Cash,Bi-Weekly,1,7,0,43,1,0,3,0,3,4,0,0,1,1,1,1,0,0,0,0,Young Adult,0,0.4206224579402799,0
1694,1.2450340346774371,Male,Jacket,Outerwear,1.1922648937709215,Tennessee,XL,Olive,Fall,1.6059230877755069,No,Venmo,Standard,No,No,1.3602000968817205,Bank Transfer,Fortnightly,1,10,3,41,3,13,0,0,5,4,0,0,0,3,1,1,0,0,0,0,Young Adult,0,0.5051541584741622,0
1695,-1.5828641628142834,Male,Shirt,Clothing,0.3055287737567688,Mississippi,M,Turquoise,Summer,-1.4661406090749896,No,Credit Card,Express,No,No,-0.37046987722687724,Debit Card,Fortnightly,1,16,1,23,1,21,2,0,2,1,0,0,3,3,1,0,0,0,0,0,,1,0.4853282832772067,1
1696,0.653148365434984,Male,Hat,Accessories,1.4878436004423055,Nebraska,S,Yellow,Fall,1.326644569880007,No,Venmo,2-Day Shipping,No,No,-1.6857790575494114,PayPal,Fortnightly,1,8,0,26,2,24,0,0,5,0,0,0,4,3,1,0,0,0,0,0,Young Adult,0,-2.16956698234417,0
1697,-0.8594483448512852,Male,Sunglasses,Accessories,0.3899798328057357,West Virginia,S,Turquoise,Spring,0.349169757245758,No,Bank Transfer,Free Shipping,No,No,-1.270418263763348,Credit Card,Bi-Weekly,1,22,0,47,2,21,1,0,0,2,0,0,2,1,1,0,0,0,0,0,,1,-1.442135702590783,0
1698,-0.5306229730499223,Male,Shirt,Clothing,1.1500393642464377,South Carolina,L,Lavender,Fall,-0.3490265374929911,No,Venmo,Next Day Air,No,No,1.567880493774752,Credit Card,Every 3 Months,1,16,1,39,0,10,0,0,5,3,0,0,2,2,1,1,0,0,0,0,,1,0.44785548511095014,0
1699,-1.2540387910129207,Male,Belt,Accessories,-0.7923349938798009,Iowa,XL,Turquoise,Winter,1.4662838288277562,No,Credit Card,Standard,No,No,1.429426895846064,Bank Transfer,Quarterly,1,1,0,14,3,21,3,0,2,4,0,0,0,5,0,1,0,0,0,0,,1,-0.32614070225145214,1
1700,-1.5828641628142834,Male,Sweater,Clothing,0.3055287737567688,North Dakota,L,Teal,Spring,0.349169757245758,No,Bank Transfer,Free Shipping,No,No,0.5987053082739372,Debit Card,Annually,1,23,1,33,0,20,1,0,0,2,0,0,3,0,1,1,0,0,0,0,,1,0.19111012653522547,0
1701,1.1792689603171647,Male,Hoodie,Clothing,0.4322053623302191,West Virginia,L,Black,Fall,0.4888090161935072,No,Credit Card,Express,No,No,0.737158906202625,Bank Transfer,Monthly,1,9,1,47,0,1,0,0,2,1,0,0,0,4,1,1,0,0,0,0,Young Adult,0,0.2488001303663155,0
1702,1.6396244808390725,Male,Handbag,Accessories,-0.7923349938798009,Mississippi,XL,Blue,Winter,0.06989123935025808,No,PayPal,Next Day Air,No,No,1.2909732979173765,Debit Card,Every 3 Months,1,7,0,23,3,2,3,0,4,3,0,0,3,2,0,1,0,0,0,0,Young Adult,0,-0.34585082008597745,1
1703,0.653148365434984,Male,Jeans,Clothing,0.9811372461485041,Alabama,XL,Yellow,Summer,1.745562346723256,No,Debit Card,Express,No,No,1.567880493774752,Bank Transfer,Weekly,1,11,1,0,3,24,2,0,3,1,0,0,0,6,1,1,0,0,0,0,Young Adult,0,0.38208057132216644,1
1704,-0.33332774996910464,Male,Backpack,Accessories,-1.5946200548449863,California,M,Black,Spring,0.349169757245758,No,Venmo,Next Day Air,No,No,-0.9242842689416285,Bank Transfer,Annually,1,0,0,4,1,1,1,0,5,3,0,0,0,0,0,0,0,0,0,0,,1,-3.089088900884732,1
1705,0.7846785141555291,Male,Sneakers,Footwear,-1.6790711138939531,Idaho,M,Lavender,Summer,0.209530498298008,No,Bank Transfer,Store Pickup,No,No,-0.43969667619122116,Cash,Every 3 Months,1,20,2,11,1,10,2,0,0,5,0,0,1,2,0,0,0,0,0,0,Young Adult,0,-2.9967181034731625,1
1706,-0.33332774996910464,Male,Jewelry,Accessories,-1.2990413481736023,South Dakota,L,Cyan,Summer,-0.488665796440741,No,Venmo,2-Day Shipping,No,No,1.6371072927390955,Venmo,Bi-Weekly,1,12,0,40,0,5,2,0,5,0,0,0,5,1,0,1,0,0,0,0,,1,-0.49260087056386753,0
1707,-0.4648578986896497,Male,Sunglasses,Accessories,1.1500393642464377,North Dakota,M,Brown,Spring,-1.0472228322317403,No,Credit Card,Standard,No,No,-0.02433588240515777,Venmo,Fortnightly,1,22,0,33,1,3,1,0,2,4,0,0,5,3,1,0,0,0,0,0,,1,1.178724669183752,0
1708,-1.2540387910129207,Male,Shorts,Clothing,0.8966861870995372,Nevada,L,Maroon,Fall,1.6059230877755069,No,Credit Card,2-Day Shipping,No,No,-0.02433588240515777,Cash,Bi-Weekly,1,18,1,27,0,12,0,0,2,0,0,0,1,1,1,0,0,0,0,0,,1,0.9190521317008179,0
1709,-0.5963880474101949,Male,Boots,Footwear,-0.07450099196358217,Florida,L,Cyan,Spring,-0.7679443143362402,No,Bank Transfer,Express,No,No,-1.6857790575494114,Credit Card,Quarterly,1,3,2,8,0,5,1,0,0,1,0,0,2,5,0,0,0,0,0,0,,1,0.1086370182108022,1
1710,0.061262696192530795,Male,Skirt,Clothing,0.9811372461485041,Indiana,M,Pink,Winter,0.06989123935025808,No,Venmo,Standard,No,No,-0.43969667619122116,Bank Transfer,Annually,1,19,1,13,1,16,3,0,5,4,0,0,0,0,1,0,0,0,0,0,Young Adult,0,1.7510823235511412,1
1711,-1.6486292371745561,Male,Pants,Clothing,-0.03227546243909867,Arkansas,XL,Orange,Fall,0.06989123935025808,No,Debit Card,Store Pickup,No,No,-1.270418263763348,Credit Card,Quarterly,1,13,1,3,3,14,0,0,3,5,0,0,2,5,0,0,0,0,0,0,,1,0.11935385572678622,1
1712,-1.517099088454011,Male,T-shirt,Clothing,1.4033925413933386,North Carolina,M,Lavender,Spring,1.326644569880007,No,Debit Card,Express,No,No,-0.43969667619122116,Credit Card,Monthly,1,24,1,32,1,10,1,0,3,1,0,0,2,4,1,0,0,0,0,0,,1,2.5047014389518245,0
1713,1.3765641833979823,Male,T-shirt,Clothing,1.1500393642464377,Illinois,S,Beige,Fall,0.06989123935025808,No,Debit Card,2-Day Shipping,No,No,-1.13196466583466,Cash,Fortnightly,1,24,1,12,2,0,0,0,3,0,0,0,1,3,1,0,0,0,0,0,Young Adult,0,-3.089088900884732,1
1714,0.32432299363362105,Male,Jacket,Outerwear,-1.5946200548449863,Missouri,M,Pink,Winter,1.1870053109322565,No,Venmo,Free Shipping,No,No,0.806385705166969,PayPal,Quarterly,1,10,3,24,1,16,3,0,5,2,0,0,4,5,0,1,0,0,0,0,Young Adult,0,-0.8827683092729033,1
1715,-0.9252134192115578,Male,Jeans,Clothing,0.4744308918547026,South Dakota,S,Charcoal,Summer,0.9077267930367576,No,Bank Transfer,Standard,No,No,-0.7166038720485969,Cash,Monthly,1,11,1,40,2,4,2,0,0,4,0,0,1,4,1,0,0,0,0,0,,1,1.674090945717008,0
1716,-1.3855689397334658,Male,Dress,Clothing,0.3899798328057357,Idaho,XL,Gray,Spring,-0.488665796440741,No,PayPal,2-Day Shipping,No,No,0.32179811241656164,PayPal,Bi-Weekly,1,5,1,11,3,7,1,0,4,0,0,0,4,1,1,1,0,0,0,0,,1,0.29503736549658083,1
1717,1.6396244808390725,Male,Blouse,Clothing,-0.5389818167329001,Connecticut,M,Cyan,Winter,1.326644569880007,No,Venmo,Standard,No,No,0.32179811241656164,Cash,Every 3 Months,1,2,1,6,1,5,3,0,5,4,0,0,1,2,0,1,0,0,0,0,Young Adult,0,-0.40776409927497403,1
1718,-0.9909784935718302,Male,Hoodie,Clothing,-0.4123052281594498,Hawaii,L,Orange,Summer,-1.18686209117949,No,Cash,Express,No,No,-0.647377073084253,Debit Card,Bi-Weekly,1,9,1,10,0,14,2,0,1,1,0,0,3,1,0,0,0,0,0,0,,1,-1.1692524696726903,1
1719,0.653148365434984,Male,T-shirt,Clothing,1.530069129966789,Maryland,L,Pink,Winter,-0.488665796440741,No,Cash,2-Day Shipping,No,No,-0.7858306710129407,PayPal,Every 3 Months,1,24,1,19,0,16,3,0,1,0,0,0,4,2,1,0,0,0,0,0,Young Adult,0,3.019915543557774,1
1720,0.061262696192530795,Male,Sweater,Clothing,-0.8767860529287678,Maryland,M,White,Winter,-0.7679443143362402,No,Venmo,Free Shipping,No,No,-1.201191464799004,Venmo,Quarterly,1,23,1,19,1,23,3,0,5,2,0,0,5,5,0,0,0,0,0,0,Young Adult,0,3.019915543557774,1
1721,-1.2540387910129207,Male,Shorts,Clothing,1.0233627756729875,Massachusetts,S,Beige,Winter,-1.32650135012724,No,Cash,Express,No,No,1.0140661020600008,Debit Card,Bi-Weekly,1,18,1,20,2,0,3,0,1,1,0,0,3,1,1,1,0,0,0,0,,1,0.5081078394727386,1
1722,-0.6621531217704675,Male,Jewelry,Accessories,-1.3412668776980856,Delaware,S,Magenta,Spring,0.7680875340890072,No,Venmo,Free Shipping,No,No,-0.09356268136950167,Credit Card,Monthly,1,12,0,7,2,11,1,0,5,2,0,0,2,4,0,0,0,0,0,0,,1,-1.4797127723343901,1
1723,0.1270277705528034,Male,T-shirt,Clothing,-0.37007969863496637,Massachusetts,L,Violet,Summer,-0.628305055388491,No,Cash,Standard,No,No,-0.7858306710129407,Cash,Fortnightly,1,24,1,20,0,22,2,0,1,4,0,0,1,3,0,0,0,0,0,0,Young Adult,0,-1.7279771122471397,1
1724,1.7053895551993452,Male,Scarf,Accessories,-1.6790711138939531,New York,XL,Gold,Spring,-0.628305055388491,No,Bank Transfer,Standard,No,No,0.9448393030956567,PayPal,Annually,1,15,0,31,3,6,1,0,0,4,0,0,4,0,0,1,0,0,0,0,Young Adult,0,-0.8633469671357049,0
1725,-0.1360325268882868,Male,Shoes,Footwear,0.5166564213791861,Delaware,S,Teal,Winter,-0.628305055388491,No,PayPal,Free Shipping,No,No,-0.3012430782625334,PayPal,Weekly,1,17,2,7,2,20,3,0,4,2,0,0,4,6,1,0,0,0,0,0,,1,0.7393936364802145,1
1726,0.061262696192530795,Male,Sunglasses,Accessories,-1.130139230075668,Massachusetts,M,Indigo,Spring,-1.0472228322317403,No,Cash,Next Day Air,No,No,0.4602517103452494,Venmo,Quarterly,1,22,0,20,1,9,1,0,1,3,0,0,5,5,0,1,0,0,0,0,Young Adult,0,-0.7739345361276567,1
1727,0.8504435885158017,Male,Coat,Outerwear,-1.3412668776980856,Indiana,S,Olive,Summer,-1.32650135012724,No,Credit Card,Express,No,No,1.3602000968817205,Debit Card,Weekly,1,4,3,13,2,13,2,0,2,1,0,0,3,6,0,1,0,0,0,0,Young Adult,0,-0.5682852396583484,1
1728,0.32432299363362105,Male,Blouse,Clothing,-0.2856286395859995,Virginia,S,Violet,Spring,0.349169757245758,No,Credit Card,Express,No,No,-0.43969667619122116,PayPal,Monthly,1,2,1,45,2,22,1,0,2,1,0,0,4,4,0,0,0,0,0,0,Young Adult,0,-0.5097750226509083,0
1729,-1.3855689397334658,Male,Jeans,Clothing,-0.4967562872084167,Wyoming,L,Black,Fall,0.7680875340890072,No,Debit Card,Express,No,No,-1.6857790575494114,Debit Card,Every 3 Months,1,11,1,49,0,1,0,0,3,1,0,0,3,2,0,0,0,0,0,0,,1,0.7243678291716056,0
1730,0.192792844913076,Male,Shorts,Clothing,-1.6368455843694698,Illinois,M,Brown,Winter,0.06989123935025808,No,Venmo,Store Pickup,No,No,-0.9242842689416285,Venmo,Fortnightly,1,18,1,12,1,3,3,0,5,5,0,0,5,3,0,0,0,0,0,0,Young Adult,0,-3.089088900884732,1
1731,-1.3855689397334658,Male,Shirt,Clothing,-1.5946200548449863,Alabama,S,Silver,Fall,0.6284482751412579,No,Cash,Free Shipping,No,No,0.04489091655918603,Credit Card,Weekly,1,16,1,0,2,19,0,0,1,2,0,0,2,6,0,1,0,0,0,0,,1,-1.5261115103728264,1
1732,-1.517099088454011,Male,Backpack,Accessories,1.1500393642464377,Idaho,M,Gray,Fall,-0.9075835732839902,No,Debit Card,Next Day Air,No,No,-0.9242842689416285,Cash,Monthly,1,0,0,11,1,7,0,0,3,3,0,0,1,4,1,0,0,0,0,0,,1,3.019915543557774,1
1733,0.061262696192530795,Male,Belt,Accessories,-0.4123052281594498,Rhode Island,S,Charcoal,Winter,-1.6057798680227393,No,Cash,Free Shipping,No,No,0.737158906202625,Cash,Every 3 Months,1,1,0,38,2,4,3,0,1,2,0,0,1,2,0,1,0,0,0,0,Young Adult,0,-0.2373445668598828,0
1734,1.5080943321185274,Male,Blouse,Clothing,1.065588305197471,New York,L,Black,Summer,-0.488665796440741,No,Bank Transfer,Express,No,No,-0.2320162792981895,Credit Card,Annually,1,2,1,31,0,1,2,0,0,1,0,0,2,0,1,0,0,0,0,0,Young Adult,0,1.3875141835346445,0
1735,-0.8594483448512852,Male,Jeans,Clothing,1.614520189015756,Missouri,L,Brown,Spring,-0.9075835732839902,No,Credit Card,Next Day Air,No,No,-0.647377073084253,PayPal,Quarterly,1,11,1,24,0,3,1,0,2,3,0,0,4,5,1,0,0,0,0,0,,1,3.019915543557774,1
1736,0.9162086628760744,Male,Dress,Clothing,-1.087913700551185,Texas,M,Purple,Winter,-0.20938727854524108,No,Debit Card,Express,No,No,0.39102491138090556,Venmo,Annually,1,5,1,42,1,17,3,0,3,1,0,0,5,0,0,1,0,0,0,0,Young Adult,0,-0.7820950521088694,0
1737,0.8504435885158017,Male,Shorts,Clothing,0.052175596609868126,Tennessee,M,Purple,Summer,-1.6057798680227393,No,Cash,2-Day Shipping,No,No,1.2217464989530324,Cash,Quarterly,1,18,1,41,1,17,2,0,1,0,0,0,1,5,1,1,0,0,0,0,Young Adult,0,0.023484045832616443,0
1738,-0.1360325268882868,Male,Jewelry,Accessories,1.614520189015756,Ohio,L,Gray,Summer,0.6284482751412579,No,Bank Transfer,Store Pickup,No,No,1.7063340917034395,Venmo,Bi-Weekly,1,12,0,34,0,7,2,0,0,5,0,0,5,1,1,1,0,0,0,0,,1,0.5965709089521661,0
1739,1.0477388115966195,Male,Handbag,Accessories,0.052175596609868126,Tennessee,M,Green,Spring,-1.18686209117949,No,PayPal,2-Day Shipping,No,No,0.806385705166969,Credit Card,Weekly,1,7,0,41,1,8,1,0,4,0,0,0,2,6,1,1,0,0,0,0,Young Adult,0,0.028883973373253304,0
1740,-1.517099088454011,Male,Jewelry,Accessories,1.614520189015756,Minnesota,L,Silver,Winter,0.6284482751412579,No,Credit Card,Express,No,No,-0.16278948033384558,Cash,Weekly,1,12,0,22,0,19,3,0,2,1,0,0,1,6,1,0,0,0,0,0,,1,1.9284518661561503,1
