Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases,Gender_encoded,Item Purchased_encoded,Category_encoded,Location_encoded,Size_encoded,Color_encoded,Season_encoded,Subscription Status_encoded,Payment Method_encoded,Shipping Type_encoded,Discount Applied_encoded,Promo Code Used_encoded,Preferred Payment Method_encoded,Frequency of Purchases_encoded,Is_High_Value,Is_Frequent_Buyer,Has_Subscription,Used_Discount,Used_Promo,Customer_Engagement_Score,Age_Group,Age_Group_encoded,Spending_Per_Purchase
1742,-0.20179760124855964,Male,Pants,Clothing,-0.3700796986349665,Delaware,XL,Teal,Winter,-0.20938727854524067,No,Venmo,Next Day Air,No,No,-0.37046987722687724,Bank Transfer,Monthly,1,13,1,7,3,20,3,0,5,3,0,0,0,4,0,0,0,0,0,0,,1,-0.5878665456145933
1743,0.4558531423541661,Male,Sandals,Footwear,0.8544606575750536,Kansas,XL,White,Spring,0.7680875340890075,No,Credit Card,Express,No,No,-0.508923475155565,Venmo,Every 3 Months,1,14,2,15,3,23,1,0,2,1,0,0,5,2,1,0,0,0,0,0,Young Adult,0,1.7399745545681151
1744,-1.385568939733466,Male,Skirt,Clothing,0.516656421379186,Missouri,XL,Brown,Winter,-0.6283050553884905,No,Debit Card,Standard,No,No,-1.5473254596207235,Bank Transfer,Weekly,1,19,1,24,3,3,3,0,3,4,0,0,0,6,1,0,0,0,0,0,,1,-0.943965628306803
1745,0.8504435885158015,Male,Sunglasses,Accessories,0.13662665565883492,Michigan,L,Teal,Winter,-1.0472228322317396,No,PayPal,Standard,No,No,-0.16278948033384555,PayPal,Weekly,1,22,0,21,0,20,3,0,4,4,0,0,4,6,1,0,0,0,0,0,Young Adult,0,0.1631927125250601
1746,-0.26756267560883223,Male,Skirt,Clothing,-1.3834924072225694,West Virginia,L,Red,Winter,-0.20938727854524067,No,Credit Card,Store Pickup,No,No,0.11411771552353005,Cash,Weekly,1,19,1,47,0,18,3,0,2,5,0,0,1,6,0,1,0,0,0,0,,1,-1.241782971355463
1747,1.376564183397982,Male,Handbag,Accessories,-0.6656584053063507,Alabama,L,Brown,Summer,-0.9075835732839896,No,Bank Transfer,Store Pickup,No,No,1.2909732979173763,Bank Transfer,Fortnightly,1,7,0,0,0,3,2,0,0,5,0,0,0,3,0,1,0,0,0,0,Young Adult,0,-0.29055703351561174
1748,1.1135038859568918,Male,Coat,Outerwear,-1.5523945253205031,New Hampshire,M,Yellow,Winter,-1.1868620911794894,No,Cash,Express,No,No,1.0832929010243446,Venmo,Quarterly,1,4,3,28,1,24,3,0,1,1,0,0,5,5,0,1,0,0,0,0,Young Adult,0,-0.7451638339271441
1749,-0.6621531217704677,Male,Skirt,Clothing,1.4033925413933384,Montana,L,Teal,Winter,0.20953049829800843,No,Bank Transfer,2-Day Shipping,No,No,1.0832929010243446,Bank Transfer,Annually,1,19,1,25,0,20,3,0,0,0,0,0,0,0,1,1,0,0,0,0,,1,0.67364149357169
1750,-0.07026745252801449,Male,Hoodie,Clothing,0.43220536233021906,Wyoming,L,Pink,Fall,-0.7679443143362397,No,Credit Card,2-Day Shipping,No,No,0.7371589062026251,Debit Card,Every 3 Months,1,9,1,49,0,16,0,0,2,0,0,0,3,2,1,1,0,0,0,0,,1,0.24880013036631543
1751,-0.8594483448512854,Male,Sunglasses,Accessories,1.0655883051974708,Missouri,M,White,Fall,-0.9075835732839896,No,Credit Card,Express,No,No,0.875612504131313,Venmo,Every 3 Months,1,22,0,24,1,23,0,0,2,1,0,0,5,2,1,1,0,0,0,0,,1,0.5681281729836816
1752,0.8504435885158015,Male,Sweater,Clothing,-0.8345605234042844,Ohio,M,Silver,Winter,-0.7679443143362397,No,PayPal,2-Day Shipping,No,No,0.5987053082739373,Cash,Annually,1,23,1,34,1,19,3,0,4,0,0,0,1,0,0,1,0,0,0,0,Young Adult,0,-0.5220227387030624
1753,-0.6621531217704677,Male,Boots,Footwear,-1.2990413481736023,South Dakota,L,Blue,Winter,-0.6283050553884905,No,Debit Card,Store Pickup,No,No,-0.7858306710129406,Venmo,Quarterly,1,3,2,40,0,2,3,0,3,5,0,0,5,5,0,0,0,0,0,0,,1,-3.0890889008847315
1754,-1.254038791012921,Male,Skirt,Clothing,-1.3834924072225694,Colorado,L,Black,Fall,1.4662838288277564,No,Venmo,Next Day Air,No,No,-0.16278948033384555,Credit Card,Fortnightly,1,19,1,5,0,1,0,0,5,3,0,0,2,3,0,0,0,0,0,0,,1,-1.652502416924061
1755,1.4423292577582547,Male,Dress,Clothing,1.4033925413933384,Massachusetts,S,Beige,Fall,0.06989123935025852,No,Debit Card,2-Day Shipping,No,No,-0.508923475155565,Credit Card,Fortnightly,1,5,1,20,2,0,0,0,3,0,0,0,2,3,1,0,0,0,0,0,Young Adult,0,2.8577878811004256
1756,0.7846785141555289,Male,Belt,Accessories,-1.6790711138939534,Delaware,XL,Charcoal,Spring,1.1870053109322567,No,Cash,Next Day Air,No,No,1.3602000968817203,Cash,Monthly,1,1,0,7,3,4,1,0,1,3,0,0,1,4,0,1,0,0,0,0,Young Adult,0,-0.7114104927426832
1757,0.32432299363362094,Male,Jewelry,Accessories,-0.2011775805370327,New Hampshire,S,Cyan,Fall,-1.3265013501272394,No,PayPal,Free Shipping,No,No,-0.7858306710129406,Bank Transfer,Weekly,1,12,0,28,2,5,0,0,4,2,0,0,0,6,0,0,0,0,0,0,Young Adult,0,-0.9393388936152864
1758,-1.6486292371745563,Male,Dress,Clothing,1.445618070917822,Michigan,L,Yellow,Fall,-0.20938727854524067,No,Bank Transfer,Standard,No,No,1.567880493774752,Debit Card,Annually,1,5,1,21,0,24,0,0,0,4,0,0,3,0,1,1,0,0,0,0,,1,0.5629615842413218
1759,-1.1225086422923756,Male,Hat,Accessories,-0.15895205101254922,Pennsylvania,M,Silver,Winter,0.7680875340890075,No,Debit Card,Free Shipping,No,No,-0.5781502741199089,Venmo,Bi-Weekly,1,8,0,37,1,19,3,0,3,2,0,0,5,1,0,0,0,0,0,0,,1,-0.37679780561889153
1760,1.5738594064787998,Male,Sweater,Clothing,-0.07450099196358233,Louisiana,L,Green,Spring,0.3491697572457584,No,Venmo,Next Day Air,No,No,-1.6857790575494114,PayPal,Weekly,1,23,1,17,0,8,1,0,5,3,0,0,4,6,0,0,0,0,0,0,Young Adult,0,0.10863701821080242
1761,-1.5828641628142837,Male,Skirt,Clothing,-0.6656584053063507,Minnesota,XL,Peach,Spring,-0.3490265374929906,No,Credit Card,Standard,No,No,0.9448393030956568,PayPal,Weekly,1,19,1,22,3,15,1,0,2,4,0,0,4,6,0,1,0,0,0,0,,1,-0.34226910380040293
1762,-1.5170990884540112,Male,Hoodie,Clothing,1.4878436004423052,Hawaii,S,Green,Fall,1.605923087775507,No,PayPal,2-Day Shipping,No,No,-0.09356268136950165,Cash,Weekly,1,9,1,10,2,8,0,0,4,0,0,0,1,6,1,0,0,0,0,0,,1,1.641419180192439
1763,-0.5306229730499226,Male,Sandals,Footwear,-0.7501094643553176,Idaho,M,Brown,Summer,-0.9075835732839896,No,Credit Card,Express,No,No,1.0832929010243446,Bank Transfer,Fortnightly,1,14,2,11,1,3,2,0,2,1,0,0,0,3,0,1,0,0,0,0,,1,-0.3600595307488892
1764,-0.46485789868964994,Male,Jewelry,Accessories,1.4033925413933384,Vermont,M,Lavender,Winter,0.20953049829800843,No,Venmo,Store Pickup,No,No,0.18334451448787395,PayPal,Annually,1,12,0,44,1,10,3,0,5,5,0,0,4,0,1,1,0,0,0,0,,1,1.1859543220181288
1765,1.1135038859568918,Male,Dress,Clothing,-0.15895205101254922,Delaware,M,Charcoal,Summer,-1.0472228322317396,No,PayPal,Store Pickup,No,No,0.5987053082739373,Venmo,Quarterly,1,5,1,7,1,4,2,0,4,5,0,0,5,5,0,1,0,0,0,0,Young Adult,0,-0.09942548522852147
1766,1.5738594064787998,Male,Hoodie,Clothing,1.1922648937709213,New Mexico,M,Orange,Spring,0.48880901619350764,No,Bank Transfer,2-Day Shipping,No,No,1.0832929010243446,Venmo,Quarterly,1,9,1,30,1,14,1,0,0,0,0,0,5,5,1,1,0,0,0,0,Young Adult,0,0.5722982558932018
1767,1.0477388115966193,Male,Sweater,Clothing,-0.24340311006151613,Alaska,S,Cyan,Winter,0.7680875340890075,No,Venmo,2-Day Shipping,No,No,0.11411771552353005,Cash,Bi-Weekly,1,23,1,1,2,5,3,0,5,0,0,0,1,1,0,1,0,0,0,0,Young Adult,0,-0.21847162707321252
1768,1.6396244808390725,Male,Jewelry,Accessories,1.2344904232954046,Minnesota,L,Lavender,Fall,0.06989123935025852,No,PayPal,2-Day Shipping,No,No,1.429426895846064,Debit Card,Fortnightly,1,12,0,22,0,10,0,0,4,0,0,0,3,3,1,1,0,0,0,0,Young Adult,0,0.5081405929135748
1769,-1.254038791012921,Male,Sandals,Footwear,-0.6234328757818672,Nebraska,M,Indigo,Summer,0.20953049829800843,No,Venmo,2-Day Shipping,No,No,-1.6165522585850673,PayPal,Every 3 Months,1,14,2,26,1,9,2,0,5,0,0,0,4,2,0,0,0,0,0,0,,1,1.011159828061599
1770,-0.7936832704910128,Male,Socks,Clothing,0.6433330099526363,Alaska,L,Brown,Winter,0.7680875340890075,No,Credit Card,Free Shipping,No,No,1.3602000968817203,Cash,Monthly,1,21,1,1,0,3,3,0,2,2,0,0,1,4,1,1,0,0,0,0,,1,0.2725756222121181
1771,0.5873832910747112,Male,Backpack,Accessories,-1.5946200548449865,Michigan,M,Pink,Fall,0.7680875340890075,No,Credit Card,Express,No,No,0.5987053082739373,Bank Transfer,Weekly,1,0,0,21,1,16,0,0,2,1,0,0,0,6,0,1,0,0,0,0,Young Adult,0,-0.997444648861921
1772,0.12702777055280323,Male,Shirt,Clothing,0.9389117166240205,Indiana,XL,Turquoise,Fall,1.3266445698800071,No,Credit Card,Store Pickup,No,No,-1.13196466583466,Credit Card,Annually,1,16,1,13,3,21,0,0,2,5,0,0,2,0,1,0,0,0,0,0,Young Adult,0,-3.0890889008847315
1773,0.9162086628760742,Male,Shoes,Footwear,-1.0879137005511852,Hawaii,M,Gold,Summer,-0.9075835732839896,No,PayPal,2-Day Shipping,No,No,-1.6857790575494114,Bank Transfer,Annually,1,17,2,10,1,6,2,0,4,0,0,0,0,0,0,0,0,0,0,0,Young Adult,0,1.5863909645167307
1774,-1.5170990884540112,Male,Coat,Outerwear,1.361167011868855,West Virginia,M,Blue,Summer,-1.4661406090749887,No,Cash,Free Shipping,No,No,-0.5781502741199089,PayPal,Annually,1,4,3,47,1,2,2,0,1,2,0,0,4,0,1,0,0,0,0,0,,1,3.019915543557773
1775,0.12702777055280323,Male,Sweater,Clothing,0.7700095985260866,New York,M,Lavender,Spring,-0.06974801959749076,No,Bank Transfer,Express,No,No,-1.339645062727692,PayPal,Weekly,1,23,1,31,1,10,1,0,0,1,0,0,4,6,1,0,0,0,0,0,Young Adult,0,-2.267100815015929
1776,-1.7143943115348288,Male,Jacket,Outerwear,-0.5389818167329002,Iowa,M,Violet,Spring,-0.6283050553884905,No,Bank Transfer,2-Day Shipping,No,No,-0.9242842689416284,Cash,Bi-Weekly,1,10,3,14,1,22,1,0,0,0,0,0,1,1,0,0,0,0,0,0,,1,-3.0890889008847315
1777,0.7846785141555289,Male,Jacket,Outerwear,0.17885218518331839,Arizona,L,Cyan,Summer,-0.4886657964407405,No,Bank Transfer,Free Shipping,No,No,-1.0627378668703162,Venmo,Every 3 Months,1,10,3,2,0,5,2,0,0,2,0,0,5,2,1,0,0,0,0,0,Young Adult,0,-2.850785245105941
1778,-1.7143943115348288,Male,Sneakers,Footwear,-0.6656584053063507,Minnesota,L,Purple,Winter,1.3266445698800071,No,Cash,Free Shipping,No,No,-1.4780986606563795,Cash,Fortnightly,1,20,2,22,0,17,3,0,1,2,0,0,1,3,0,0,0,0,0,0,,1,1.3923034304100983
1779,0.32432299363362094,Male,Belt,Accessories,1.445618070917822,Texas,M,Red,Winter,1.605923087775507,No,Debit Card,Store Pickup,No,No,-1.201191464799004,Debit Card,Bi-Weekly,1,1,0,42,1,18,3,0,3,5,0,0,3,1,1,0,0,0,0,0,Young Adult,0,-3.0890889008847315
1780,-0.9909784935718305,Male,Scarf,Accessories,0.09440112613435148,Virginia,M,Charcoal,Winter,0.7680875340890075,No,Bank Transfer,Free Shipping,No,No,1.0832929010243446,Venmo,Weekly,1,15,0,45,1,4,3,0,0,2,0,0,5,6,1,1,0,0,0,0,,1,0.04531341996506344
1781,1.5080943321185272,Male,Jewelry,Accessories,0.8966861870995371,North Dakota,S,Gray,Summer,0.6284482751412582,No,Cash,Next Day Air,No,No,1.6371072927390957,Credit Card,Weekly,1,12,0,33,2,7,2,0,1,3,0,0,2,6,1,1,0,0,0,0,Young Adult,0,0.34002643334552085
1782,-0.8594483448512854,Male,T-shirt,Clothing,-1.1301392300756685,Iowa,M,Pink,Fall,-0.06974801959749076,No,PayPal,Express,No,No,1.6371072927390957,Bank Transfer,Quarterly,1,24,1,14,1,16,0,0,4,1,0,0,0,5,0,1,0,0,0,0,,1,-0.4285526164169915
1783,0.5216182167144386,Male,Pants,Clothing,1.1922648937709213,Utah,M,Lavender,Fall,-1.4661406090749887,No,Credit Card,Next Day Air,No,No,1.0140661020600008,Bank Transfer,Fortnightly,1,13,1,43,1,10,0,0,2,3,0,0,0,3,1,1,0,0,0,0,Young Adult,0,0.5919690980109661
1784,-0.13603252688828707,Male,Handbag,Accessories,-0.45453075768393336,Ohio,L,Lavender,Winter,-0.6283050553884905,No,Cash,Free Shipping,No,No,0.32179811241656175,Credit Card,Monthly,1,7,0,34,0,10,3,0,1,2,0,0,2,4,0,1,0,0,0,0,,1,-0.34387305702301457
1785,-0.7936832704910128,Male,Backpack,Accessories,-1.2145902891246354,Louisiana,L,Yellow,Summer,1.4662838288277564,No,Cash,Standard,No,No,-1.4780986606563795,Debit Card,Quarterly,1,0,0,17,0,24,2,0,1,4,0,0,3,5,0,0,0,0,0,0,,1,2.540459509878421
1786,0.1927928449130758,Male,Gloves,Accessories,-1.2990413481736023,Iowa,S,Peach,Fall,0.48880901619350764,No,Bank Transfer,Next Day Air,No,No,-0.23201627929818944,Venmo,Monthly,1,6,0,14,2,15,0,0,0,3,0,0,5,4,0,0,0,0,0,0,Young Adult,0,-1.691495943412046
1787,0.061262696192530657,Male,Jacket,Outerwear,-1.0879137005511852,Maryland,M,Brown,Spring,1.1870053109322567,No,Debit Card,2-Day Shipping,No,No,-0.23201627929818944,Venmo,Monthly,1,10,3,19,1,3,1,0,3,0,0,0,5,4,0,0,0,0,0,0,Young Adult,0,-1.4165843249346632
1788,-1.5828641628142837,Male,Sweater,Clothing,-0.9190115824532513,Montana,L,Gold,Fall,1.605923087775507,No,Bank Transfer,2-Day Shipping,No,No,-1.0627378668703162,Bank Transfer,Quarterly,1,23,1,25,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,,1,3.019915543557773
1789,1.4423292577582547,Male,Blouse,Clothing,-0.792334993879801,Illinois,L,Pink,Summer,-0.9075835732839896,No,PayPal,Store Pickup,No,No,-0.16278948033384555,Cash,Bi-Weekly,1,2,1,12,0,16,2,0,4,5,0,0,1,1,0,0,0,0,0,0,Young Adult,0,-0.946398755471625
1790,0.5216182167144386,Male,Blouse,Clothing,-1.0879137005511852,Arizona,L,Peach,Spring,-1.0472228322317396,No,PayPal,2-Day Shipping,No,No,1.2217464989530324,Debit Card,Quarterly,1,2,1,2,0,15,1,0,4,0,0,0,3,5,0,1,0,0,0,0,Young Adult,0,-0.489665990725697
1791,0.3900880679938935,Male,Gloves,Accessories,-1.4257179367470527,North Carolina,S,Violet,Summer,-0.06974801959749076,No,Credit Card,Store Pickup,No,No,0.39102491138090567,PayPal,Bi-Weekly,1,6,0,32,2,22,2,0,2,5,0,0,4,1,0,1,0,0,0,0,Young Adult,0,-1.0249406211796066
1792,1.1792689603171644,Male,Jeans,Clothing,1.6145201890157557,Montana,S,Purple,Winter,0.3491697572457584,No,Debit Card,Store Pickup,No,No,0.875612504131313,Cash,Annually,1,11,1,25,2,17,3,0,3,5,0,0,1,0,1,1,0,0,0,0,Young Adult,0,0.8607962388070761
1793,-0.39909282432937737,Male,Sneakers,Footwear,-0.03227546243909888,Iowa,M,Peach,Fall,-1.0472228322317396,No,Bank Transfer,Express,No,No,-0.23201627929818944,Debit Card,Every 3 Months,1,20,2,14,1,15,0,0,0,1,0,0,3,2,0,0,0,0,0,0,,1,-0.042026232547747795
1794,1.376564183397982,Male,Hat,Accessories,1.361167011868855,Iowa,S,White,Fall,0.06989123935025852,No,Debit Card,Store Pickup,No,No,1.3602000968817203,Cash,Every 3 Months,1,8,0,14,2,23,0,0,3,5,0,0,1,2,1,1,0,0,0,0,Young Adult,0,0.5767167850163295
1795,1.0477388115966193,Male,Backpack,Accessories,-0.8345605234042844,Ohio,L,Indigo,Spring,-0.06974801959749076,No,Bank Transfer,Express,No,No,-0.3012430782625333,Debit Card,Fortnightly,1,0,0,34,0,9,1,0,0,1,0,0,3,3,0,0,0,0,0,0,Young Adult,0,-1.1943502775316208
1796,1.5738594064787998,Male,Jeans,Clothing,-1.6790711138939534,Wisconsin,S,Violet,Fall,0.3491697572457584,No,Debit Card,2-Day Shipping,No,No,-1.13196466583466,Debit Card,Fortnightly,1,11,1,48,2,22,0,0,3,0,0,0,3,3,0,0,0,0,0,0,Young Adult,0,3.019915543557773
1797,1.1792689603171644,Male,Skirt,Clothing,-1.0456881710267016,South Carolina,S,Brown,Spring,-0.9075835732839896,No,Debit Card,Store Pickup,No,No,0.5987053082739373,Venmo,Weekly,1,19,1,39,2,3,1,0,3,5,0,0,5,6,0,1,0,0,0,0,Young Adult,0,-0.6540843804138564
1798,1.1792689603171644,Male,Belt,Accessories,-1.0456881710267016,Oregon,L,Maroon,Spring,0.20953049829800843,No,PayPal,2-Day Shipping,No,No,0.04489091655918616,Venmo,Weekly,1,1,0,36,0,12,1,0,4,0,0,0,5,6,0,1,0,0,0,0,Young Adult,0,-1.0007630025822607
1799,-0.26756267560883223,Male,Dress,Clothing,0.9389117166240205,North Dakota,L,Magenta,Winter,-0.06974801959749076,No,Credit Card,Express,No,No,-1.6857790575494114,Cash,Weekly,1,5,1,33,0,11,3,0,2,1,0,0,1,6,1,0,0,0,0,0,,1,-1.3691169280951256
1800,-0.7936832704910128,Male,Hoodie,Clothing,-0.49675628720841686,California,M,Charcoal,Fall,0.20953049829800843,No,Debit Card,Express,No,No,1.498653694810408,Venmo,Weekly,1,9,1,4,1,4,0,0,3,1,0,0,5,6,0,1,0,0,0,0,,1,-0.19880957823013146
1801,-1.4513340140937385,Male,Coat,Outerwear,-0.07450099196358233,Mississippi,XL,Indigo,Winter,-1.4661406090749887,No,Cash,Express,No,No,0.32179811241656175,Credit Card,Weekly,1,4,3,23,3,9,3,0,1,1,0,0,2,6,0,1,0,0,0,0,,1,-0.0563633668891967
1802,-0.7279181961307403,Male,Sweater,Clothing,-0.11672652148806578,New Jersey,M,Turquoise,Spring,0.20953049829800843,No,Credit Card,Express,No,No,1.567880493774752,Debit Card,Fortnightly,1,23,1,29,1,21,1,0,2,1,0,0,3,3,0,1,0,0,0,0,,1,-0.045456368304928114
1803,0.8504435885158015,Male,Shorts,Clothing,1.5300691299667888,Rhode Island,L,Turquoise,Winter,-1.6057798680227386,No,Bank Transfer,Store Pickup,No,No,0.39102491138090567,Venmo,Bi-Weekly,1,18,1,38,0,21,3,0,0,5,0,0,5,1,1,1,0,0,0,0,Young Adult,0,1.0999581081893426
1804,1.0477388115966193,Male,Sneakers,Footwear,1.5722946594912723,New Hampshire,S,Gray,Summer,-0.3490265374929906,No,PayPal,Free Shipping,No,No,0.5294785093095934,Venmo,Fortnightly,1,20,2,28,2,7,2,0,4,2,0,0,5,3,1,1,0,0,0,0,Young Adult,0,1.0279939534429983
1805,-0.925213419211558,Male,Sweater,Clothing,-0.7501094643553176,Louisiana,L,Peach,Winter,0.9077267930367581,No,Debit Card,Next Day Air,No,No,0.9448393030956568,Credit Card,Weekly,1,23,1,17,0,15,3,0,3,3,0,0,2,6,0,1,0,0,0,0,,1,-0.38569225907834476
1806,-0.20179760124855964,Male,T-shirt,Clothing,0.09440112613435148,Arizona,L,Gold,Spring,1.605923087775507,No,Venmo,Store Pickup,No,No,1.429426895846064,Debit Card,Weekly,1,24,1,2,0,6,1,0,5,5,0,0,3,6,1,1,0,0,0,0,,1,0.03885736438324712
1807,0.9162086628760742,Male,Handbag,Accessories,0.30552877375676873,Rhode Island,M,Green,Fall,0.20953049829800843,No,Credit Card,Standard,No,No,-0.09356268136950165,Venmo,Annually,1,7,0,38,1,8,0,0,2,4,0,0,5,0,1,0,0,0,0,0,Young Adult,0,0.33706552839018206
1808,-0.6621531217704677,Male,Sneakers,Footwear,-0.5812073462573837,Vermont,L,Gold,Summer,-0.3490265374929906,No,PayPal,Standard,No,No,0.8063857051669691,Venmo,Fortnightly,1,20,2,44,0,6,2,0,4,4,0,0,5,3,0,1,0,0,0,0,,1,-0.3217515199521916
1809,1.5080943321185272,Male,Jacket,Outerwear,0.47443089185470255,Tennessee,M,Lavender,Spring,0.7680875340890075,No,Credit Card,Next Day Air,No,No,-1.2704182637633479,Debit Card,Monthly,1,10,3,41,1,10,1,0,2,3,0,0,3,4,1,0,0,0,0,0,Young Adult,0,-1.7544336142542982
1810,0.9162086628760742,Male,Backpack,Accessories,1.6567457185402392,Alaska,S,Blue,Fall,-0.4886657964407405,No,Credit Card,Free Shipping,No,No,-1.339645062727692,Debit Card,Fortnightly,1,0,0,1,2,2,0,0,2,2,0,0,3,3,1,0,0,0,0,0,Young Adult,0,-3.0890889008847315
1811,-0.20179760124855964,Male,Jeans,Clothing,-1.3412668776980858,Maryland,M,Magenta,Fall,-1.4661406090749887,No,Credit Card,Standard,No,No,-0.6473770730842529,Cash,Bi-Weekly,1,11,1,19,1,11,0,0,2,4,0,0,1,1,0,0,0,0,0,0,,1,-3.0890889008847315
1812,-0.13603252688828707,Male,Belt,Accessories,0.7277840690016032,Wisconsin,L,Blue,Summer,-0.20938727854524067,No,Bank Transfer,Standard,No,No,0.5294785093095934,Bank Transfer,Annually,1,1,0,48,0,2,2,0,0,4,0,0,0,0,1,1,0,0,0,0,,1,0.47583804844052696
1813,0.3900880679938935,Male,Boots,Footwear,0.13662665565883492,Nevada,S,Blue,Summer,1.605923087775507,No,Venmo,Express,No,No,-0.508923475155565,PayPal,Bi-Weekly,1,3,2,27,2,2,2,0,5,1,0,0,4,1,1,0,0,0,0,0,Young Adult,0,0.27821866602586226
1814,-0.26756267560883223,Male,Shorts,Clothing,0.09440112613435148,Illinois,M,Olive,Spring,-0.3490265374929906,No,Credit Card,Free Shipping,No,No,-0.09356268136950165,PayPal,Weekly,1,18,1,12,1,13,1,0,2,2,0,0,4,6,1,0,0,0,0,0,,1,0.10414523342549327
1815,-0.7936832704910128,Male,Jeans,Clothing,1.361167011868855,Montana,M,White,Summer,0.06989123935025852,No,Debit Card,Free Shipping,No,No,-0.09356268136950165,Cash,Quarterly,1,11,1,25,1,23,2,0,3,2,0,0,1,5,1,0,0,0,0,0,,1,1.501667003213626
1816,0.4558531423541661,Male,Shoes,Footwear,0.516656421379186,New Mexico,L,White,Winter,1.0473660519845074,No,Venmo,2-Day Shipping,No,No,1.567880493774752,Credit Card,Every 3 Months,1,17,2,30,0,23,3,0,5,0,0,0,2,2,1,1,0,0,0,0,Young Adult,0,0.20119955840301101
1817,-1.1882737166526482,Male,Hat,Accessories,0.8122351280505701,Virginia,M,Purple,Summer,0.3491697572457584,No,Venmo,Express,No,No,-1.4780986606563795,Cash,Weekly,1,8,0,45,1,17,2,0,5,1,0,0,1,6,1,0,0,0,0,0,,1,-1.6988860143123097
1818,-0.7936832704910128,Male,T-shirt,Clothing,-1.3834924072225694,Delaware,M,White,Summer,1.3266445698800071,No,Credit Card,Free Shipping,No,No,-0.37046987722687724,Cash,Weekly,1,24,1,7,1,23,2,0,2,2,0,0,1,6,0,0,0,0,0,0,,1,-2.1976587889522934
1819,0.9162086628760742,Male,Sunglasses,Accessories,-0.8767860529287679,North Carolina,M,White,Fall,0.06989123935025852,No,Credit Card,Express,No,No,1.498653694810408,Debit Card,Every 3 Months,1,22,0,32,1,23,0,0,2,1,0,0,3,2,0,1,0,0,0,0,Young Adult,0,-0.3509033903937201
1820,0.4558531423541661,Male,Socks,Clothing,1.1078138347219544,Nevada,S,Peach,Spring,1.0473660519845074,No,Cash,Next Day Air,No,No,1.7063340917034397,Cash,Quarterly,1,21,1,27,2,15,1,0,1,3,0,0,1,5,1,1,0,0,0,0,Young Adult,0,0.40934112241281584
1821,-1.6486292371745563,Male,Shirt,Clothing,1.445618070917822,Washington,XL,Gold,Fall,1.7455623467232562,No,PayPal,Express,No,No,0.39102491138090567,PayPal,Monthly,1,16,1,46,3,6,0,0,4,1,0,0,4,4,1,1,0,0,0,0,,1,1.0392467159216583
1822,0.8504435885158015,Male,Shorts,Clothing,-0.2856286395859996,Maine,M,Teal,Spring,-1.3265013501272394,No,Credit Card,Express,No,No,0.25257131345221784,PayPal,Quarterly,1,18,1,18,1,20,1,0,2,1,0,0,4,5,0,1,0,0,0,0,Young Adult,0,-0.2280338344958397
1823,1.4423292577582547,Male,Shirt,Clothing,1.0655883051974708,Connecticut,S,Cyan,Summer,0.9077267930367581,No,Cash,Standard,No,No,-1.4780986606563795,Cash,Annually,1,16,1,6,2,5,2,0,1,4,0,0,1,0,1,0,0,0,0,0,Young Adult,0,-2.2288042048361514
1824,1.1792689603171644,Male,Socks,Clothing,-0.4123052281594499,Louisiana,L,Pink,Fall,1.3266445698800071,No,Cash,Free Shipping,No,No,1.0140661020600008,Bank Transfer,Bi-Weekly,1,21,1,17,0,16,0,0,1,2,0,0,0,1,0,1,0,0,0,0,Young Adult,0,-0.20471285810219497
1825,0.9162086628760742,Male,Pants,Clothing,-0.5389818167329002,Illinois,XL,Magenta,Winter,0.06989123935025852,No,Credit Card,Express,No,No,0.39102491138090567,Cash,Monthly,1,13,1,12,3,11,3,0,2,1,0,0,1,4,0,1,0,0,0,0,Young Adult,0,-0.3874710023689219
1826,-1.385568939733466,Male,Boots,Footwear,0.6433330099526363,South Dakota,M,Pink,Winter,1.605923087775507,No,Bank Transfer,Next Day Air,No,No,1.0832929010243446,Credit Card,Weekly,1,3,2,40,1,16,3,0,0,3,0,0,2,6,1,1,0,0,0,0,,1,0.30880583792913263
1827,0.061262696192530657,Male,T-shirt,Clothing,0.009950067085384573,Indiana,M,Turquoise,Winter,0.6284482751412582,No,PayPal,Express,No,No,1.2909732979173763,Debit Card,Annually,1,24,1,13,1,21,3,0,4,1,0,0,3,0,1,1,0,0,0,0,Young Adult,0,0.004343161526338934
1828,-1.5828641628142837,Male,T-shirt,Clothing,-1.0034626415022183,Vermont,S,Pink,Spring,1.605923087775507,No,Cash,2-Day Shipping,No,No,0.39102491138090567,Bank Transfer,Weekly,1,24,1,44,2,16,1,0,1,0,0,0,0,6,0,1,0,0,0,0,,1,-0.7213836598411854
1829,-0.7279181961307403,Male,Coat,Outerwear,0.8544606575750536,New Hampshire,L,Gray,Spring,0.20953049829800843,No,Debit Card,Express,No,No,1.3602000968817203,Cash,Every 3 Months,1,4,3,28,0,7,1,0,3,1,0,0,1,2,1,1,0,0,0,0,,1,0.36202890538982735
